order_id,customer_id,product_id,quantity,price,order_date
3062,107,511,9,54.99,2024-01-14
3063,144,534,7,159.99,2024-04-24
3064,115,508,2,199.99,2025-04-10
3065,134,505,2,15.99,2025-03-15
3066,135,539,7,189.99,2026-02-09
3067,158,534,3,159.99,2025-02-21
3068,121,539,10,189.99,2024-02-18
3069,109,547,1,269.99,2024-10-23
3070,120,514,11,64.99,2024-02-08
3071,121,529,9,24.99,2025-11-23
3072,126,502,1,49.99,2024-02-15
3073,193,531,4,99.99,2025-10-14
3074,152,537,12,219.99,2025-09-06
3075,196,512,8,74.99,2024-07-21
3076,121,549,1,179.99,2025-02-15
3077,142,548,7,59.99,2025-02-03
3078,162,549,7,179.99,2025-06-02
3079,140,516,5,94.99,2025-03-27
3080,179,513,11,129.99,2025-08-21
3081,114,549,12,179.99,2025-11-04
3082,149,549,9,179.99,2025-01-17
3083,182,538,2,64.99,2025-06-01
3084,188,543,5,79.99,2025-11-03
3085,127,522,8,169.99,2025-05-18
3086,120,537,6,219.99,2024-11-18
3087,112,509,2,34.99,2024-02-28
3088,153,519,4,149.99,2024-04-21
3089,150,501,11,29.99,2025-04-26
3090,179,520,6,59.99,2025-11-03
3091,135,531,12,99.99,2024-11-13
3092,144,503,5,19.99,2024-03-19
3093,126,541,2,124.99,2024-12-20
3094,121,545,11,109.99,2025-08-05
3095,114,542,1,299.99,2025-09-24
3096,121,508,12,199.99,2025-12-12
3097,102,544,7,149.99,2025-07-12
3098,169,507,10,89.99,2026-03-12
3099,185,523,11,44.99,2025-04-10
3100,143,503,10,19.99,2025-05-11
3101,127,533,7,44.99,2025-08-01
3102,144,520,4,59.99,2024-04-26
3103,120,507,7,89.99,2026-02-21
3104,149,533,10,44.99,2024-02-10
3105,120,549,6,179.99,2024-03-29
3106,199,506,1,24.99,2025-12-22
3107,116,514,1,64.99,2025-04-03
3108,178,535,9,89.99,2025-04-21
3109,112,508,7,199.99,2024-08-09
3110,141,537,11,219.99,2025-04-28
3111,153,527,3,54.99,2025-08-17
3112,131,542,3,299.99,2025-03-13
3113,199,513,5,129.99,2025-08-11
3114,102,526,11,34.99,2024-07-10
3115,164,501,11,29.99,2024-11-22
3116,196,538,7,64.99,2024-05-04
3117,186,531,8,99.99,2024-01-18
3118,166,525,9,249.99,2025-01-26
3119,179,526,2,34.99,2025-08-02
3120,113,501,2,29.99,2024-07-26
3121,190,543,12,79.99,2026-02-10
3122,116,519,5,149.99,2025-05-08
3123,160,511,10,54.99,2024-01-27
3124,172,530,8,179.99,2025-08-30
3125,149,510,8,44.99,2024-02-19
3126,104,537,8,219.99,2025-05-09
3127,194,516,1,94.99,2025-07-09
3128,157,527,10,54.99,2025-07-06
3129,111,512,11,74.99,2024-10-08
3130,123,520,5,59.99,2025-12-31
3131,121,507,10,89.99,2025-07-17
3132,167,510,9,44.99,2024-12-29
3133,137,538,5,64.99,2025-04-05
3134,162,508,9,199.99,2025-10-21
3135,110,508,12,199.99,2025-10-25
3136,179,526,7,34.99,2024-08-19
3137,109,503,6,19.99,2026-01-22
3138,197,548,8,59.99,2024-07-10
3139,200,515,12,84.99,2025-04-06
3140,159,524,8,139.99,2026-02-07
3141,154,529,9,24.99,2025-07-19
3142,182,543,6,79.99,2025-01-01
3143,126,513,10,129.99,2024-04-01
3144,174,505,10,15.99,2025-08-16
3145,135,528,2,119.99,2025-04-06
3146,143,513,12,129.99,2025-12-31
3147,158,526,11,34.99,2025-04-15
3148,133,538,12,64.99,2024-01-04
3149,185,505,8,15.99,2025-08-17
3150,194,545,8,109.99,2025-12-07
3151,192,535,3,89.99,2025-02-11
3152,125,519,4,149.99,2026-01-23
3153,173,511,12,54.99,2024-07-23
3154,172,537,9,219.99,2025-02-14
3155,129,540,1,54.99,2025-02-10
3156,124,515,8,84.99,2025-07-19
3157,176,540,12,54.99,2024-09-06
3158,164,542,4,299.99,2025-01-22
3159,140,542,8,299.99,2024-06-15
3160,198,516,7,94.99,2024-11-10
3161,183,507,11,89.99,2024-04-05
3162,200,510,1,44.99,2024-03-12
3163,134,542,4,299.99,2026-03-02
3164,105,505,2,15.99,2024-09-07
3165,127,527,8,54.99,2025-01-03
3166,200,512,9,74.99,2025-04-16
3167,159,516,10,94.99,2025-05-01
3168,156,514,1,64.99,2024-09-06
3169,155,547,10,269.99,2026-03-18
3170,154,546,7,39.99,2026-03-23
3171,187,545,2,109.99,2024-01-04
3172,190,523,11,44.99,2026-02-24
3173,102,538,2,64.99,2024-04-12
3174,106,521,9,79.99,2025-01-29
3175,107,546,4,39.99,2024-02-02
3176,157,545,3,109.99,2024-05-11
3177,141,550,11,94.99,2024-06-26
3178,189,537,8,219.99,2025-01-19
3179,174,510,9,44.99,2025-07-16
3180,167,550,1,94.99,2024-05-11
3181,140,506,6,24.99,2024-10-06
3182,118,519,7,149.99,2025-11-18
3183,190,538,9,64.99,2024-04-07
3184,117,533,10,44.99,2025-05-18
3185,116,550,9,94.99,2024-04-15
3186,102,513,8,129.99,2025-10-12
3187,135,523,3,44.99,2025-01-09
3188,200,513,6,129.99,2024-09-04
3189,194,532,10,74.99,2024-02-23
3190,138,528,4,119.99,2024-09-07
3191,193,501,6,29.99,2025-02-28
3192,124,518,9,109.99,2025-03-22
3193,151,548,11,59.99,2024-04-30
3194,191,523,2,44.99,2026-03-09
3195,133,532,3,74.99,2025-10-29
3196,194,536,7,29.99,2024-05-07
3197,174,520,6,59.99,2024-06-16
3198,138,502,7,49.99,2025-10-07
3199,145,533,11,44.99,2024-06-22
3200,133,536,1,29.99,2024-11-23
3201,175,512,1,74.99,2024-02-15
3202,117,537,2,219.99,2025-06-24
3203,158,546,12,39.99,2025-12-10
3204,146,543,11,79.99,2024-02-24
3205,111,521,4,79.99,2024-08-23
3206,172,537,6,219.99,2025-12-13
3207,104,538,6,64.99,2025-12-15
3208,111,537,10,219.99,2025-09-12
3209,171,518,8,109.99,2026-02-19
3210,178,518,10,109.99,2024-09-09
3211,159,505,9,15.99,2025-09-24
3212,119,544,10,149.99,2025-08-31
3213,167,537,4,219.99,2024-05-31
3214,195,548,2,59.99,2025-01-20
3215,107,537,3,219.99,2024-05-06
3216,196,543,7,79.99,2024-05-10
3217,101,507,6,89.99,2024-06-07
3218,176,518,7,109.99,2025-01-31
3219,139,536,6,29.99,2025-05-25
3220,133,516,12,94.99,2025-08-09
3221,195,501,11,29.99,2025-07-10
3222,188,532,7,74.99,2024-12-05
3223,143,502,7,49.99,2026-03-31
3224,200,550,1,94.99,2025-05-18
3225,129,533,11,44.99,2024-05-25
3226,115,502,12,49.99,2025-02-12
3227,161,506,9,24.99,2026-04-01
3228,152,513,12,129.99,2024-02-29
3229,123,509,3,34.99,2025-03-15
3230,142,512,12,74.99,2024-06-11
3231,111,514,11,64.99,2025-12-17
3232,104,509,7,34.99,2025-08-25
3233,184,503,7,19.99,2025-06-05
3234,199,530,11,179.99,2024-07-26
3235,101,519,6,149.99,2025-09-24
3236,195,526,3,34.99,2024-12-09
3237,124,506,2,24.99,2025-11-24
3238,178,536,1,29.99,2025-08-16
3239,193,515,3,84.99,2024-01-22
3240,115,529,10,24.99,2026-02-09
3241,102,502,11,49.99,2026-03-29
3242,186,508,5,199.99,2024-05-15
3243,107,507,1,89.99,2024-01-20
3244,184,525,11,249.99,2025-09-27
3245,136,517,11,29.99,2024-02-19
3246,185,538,11,64.99,2024-08-28
3247,160,543,8,79.99,2024-11-04
3248,176,526,5,34.99,2024-08-28
3249,196,534,4,159.99,2025-08-25
3250,139,512,11,74.99,2025-09-04
3251,170,549,8,179.99,2025-06-14
3252,108,530,2,179.99,2024-07-14
3253,187,511,8,54.99,2025-08-16
3254,122,509,5,34.99,2026-01-09
3255,179,539,4,189.99,2026-02-03
3256,104,525,12,249.99,2024-04-07
3257,115,522,5,169.99,2025-03-17
3258,145,545,9,109.99,2024-12-19
3259,108,541,12,124.99,2025-09-12
3260,147,541,5,124.99,2025-07-08
3261,113,532,8,74.99,2026-03-26
3262,154,535,3,89.99,2024-03-04
3263,199,534,5,159.99,2025-04-01
3264,183,517,4,29.99,2024-11-11
3265,159,539,1,189.99,2025-10-22
3266,152,518,6,109.99,2025-06-23
3267,129,514,11,64.99,2024-07-25
3268,121,539,3,189.99,2024-01-07
3269,186,504,4,39.99,2024-02-01
3270,185,504,4,39.99,2024-05-26
3271,122,522,4,169.99,2025-09-15
3272,190,511,10,54.99,2024-06-04
3273,168,502,9,49.99,2025-12-03
3274,169,504,2,39.99,2024-06-09
3275,162,523,3,44.99,2024-02-06
3276,191,512,2,74.99,2025-06-29
3277,131,511,3,54.99,2024-08-19
3278,150,509,2,34.99,2024-01-18
3279,143,522,4,169.99,2024-10-20
3280,104,521,6,79.99,2025-12-20
3281,126,506,6,24.99,2025-06-08
3282,135,503,7,19.99,2024-04-15
3283,200,525,8,249.99,2024-03-26
3284,125,540,9,54.99,2025-07-19
3285,164,550,8,94.99,2024-09-26
3286,165,505,11,15.99,2024-08-12
3287,103,524,6,139.99,2024-12-22
3288,134,537,10,219.99,2025-08-24
3289,139,516,11,94.99,2024-10-06
3290,159,504,10,39.99,2025-11-14
3291,192,539,8,189.99,2024-09-06
3292,146,548,3,59.99,2024-05-17
3293,166,537,9,219.99,2025-01-27
3294,126,550,2,94.99,2024-12-09
3295,125,517,4,29.99,2025-03-11
3296,101,550,5,94.99,2025-12-02
3297,136,501,8,29.99,2024-12-25
3298,157,538,9,64.99,2025-08-06
3299,164,524,12,139.99,2024-04-10
3300,164,544,2,149.99,2024-06-02
3301,200,545,12,109.99,2025-10-01
3302,156,541,7,124.99,2025-11-21
3303,111,547,12,269.99,2025-09-26
3304,185,520,11,59.99,2024-12-08
3305,130,548,1,59.99,2024-04-04
3306,101,541,6,124.99,2024-03-23
3307,120,532,3,74.99,2025-06-03
3308,154,550,1,94.99,2025-08-08
3309,125,520,3,59.99,2025-09-11
3310,156,543,5,79.99,2024-12-02
3311,189,503,12,19.99,2024-11-14
3312,185,510,12,44.99,2024-06-22
3313,156,512,9,74.99,2024-03-30
3314,149,531,1,99.99,2024-11-28
3315,168,528,8,119.99,2025-09-01
3316,187,508,6,199.99,2024-06-29
3317,139,540,6,54.99,2026-03-16
3318,159,508,8,199.99,2025-10-21
3319,189,543,3,79.99,2024-06-05
3320,167,517,2,29.99,2025-07-15
3321,157,536,3,29.99,2024-02-20
3322,132,540,9,54.99,2025-11-08
3323,122,503,3,19.99,2025-12-27
3324,111,537,7,219.99,2026-03-05
3325,179,524,9,139.99,2024-09-10
3326,188,538,4,64.99,2024-04-13
3327,157,540,11,54.99,2026-01-23
3328,162,535,9,89.99,2025-03-10
3329,126,543,4,79.99,2025-03-05
3330,161,550,6,94.99,2024-10-31
3331,120,514,11,64.99,2025-07-05
3332,151,509,1,34.99,2024-04-12
3333,193,538,10,64.99,2025-06-24
3334,127,549,4,179.99,2024-05-22
3335,181,506,10,24.99,2025-11-16
3336,144,506,11,24.99,2024-05-25
3337,165,507,6,89.99,2025-07-25
3338,165,501,1,29.99,2026-03-17
3339,105,529,4,24.99,2025-01-13
3340,179,523,7,44.99,2026-01-10
3341,140,517,10,29.99,2024-01-30
3342,188,546,8,39.99,2024-01-17
3343,127,550,2,94.99,2024-05-29
3344,191,502,1,49.99,2025-03-23
3345,124,522,3,169.99,2024-07-14
3346,147,548,7,59.99,2025-05-03
3347,160,531,11,99.99,2025-06-28
3348,142,532,10,74.99,2025-06-13
3349,150,507,3,89.99,2025-02-06
3350,150,504,4,39.99,2024-08-20
3351,116,524,11,139.99,2025-04-20
3352,154,529,7,24.99,2024-11-29
3353,174,504,1,39.99,2025-12-15
3354,126,540,11,54.99,2024-07-09
3355,128,526,3,34.99,2024-10-10
3356,116,543,4,79.99,2025-05-17
3357,183,517,2,29.99,2025-10-04
3358,110,531,3,99.99,2025-10-01
3359,176,515,1,84.99,2025-05-20
3360,156,501,11,29.99,2025-12-27
3361,190,502,7,49.99,2024-08-13
3362,127,526,10,34.99,2024-10-04
3363,172,507,2,89.99,2025-01-13
3364,156,545,2,109.99,2024-01-16
3365,147,519,11,149.99,2025-02-04
3366,168,538,9,64.99,2025-05-21
3367,122,547,11,269.99,2024-02-15
3368,136,518,4,109.99,2025-08-07
3369,171,550,9,94.99,2025-12-17
3370,174,548,3,59.99,2025-09-05
3371,130,520,5,59.99,2025-06-16
3372,192,508,6,199.99,2024-03-27
3373,187,537,6,219.99,2024-09-20
3374,182,544,8,149.99,2025-03-21
3375,117,547,9,269.99,2024-04-10
3376,105,529,7,24.99,2025-10-15
3377,114,518,7,109.99,2025-06-20
3378,116,539,3,189.99,2026-01-04
3379,104,540,6,54.99,2025-04-19
3380,103,529,7,24.99,2024-03-08
3381,195,546,4,39.99,2025-06-19
3382,115,511,11,54.99,2026-01-07
3383,164,522,6,169.99,2025-10-31
3384,101,537,8,219.99,2024-08-08
3385,165,503,11,19.99,2025-11-04
3386,140,541,8,124.99,2024-05-08
3387,195,503,9,19.99,2025-06-05
3388,193,532,10,74.99,2025-04-05
3389,193,544,3,149.99,2025-01-04
3390,137,527,12,54.99,2024-05-03
3391,143,536,8,29.99,2025-12-12
3392,157,550,7,94.99,2025-05-14
3393,108,532,2,74.99,2024-03-12
3394,191,522,6,169.99,2025-04-07
3395,191,513,9,129.99,2025-12-14
3396,111,545,11,109.99,2025-03-23
3397,165,543,12,79.99,2024-12-19
3398,156,546,10,39.99,2025-03-17
3399,101,537,10,219.99,2024-09-20
3400,154,529,12,24.99,2025-03-16
3401,198,528,7,119.99,2025-05-29
3402,141,511,2,54.99,2024-04-06
3403,139,542,11,299.99,2026-03-29
3404,121,520,7,59.99,2024-07-05
3405,196,546,5,39.99,2024-12-14
3406,130,502,8,49.99,2025-06-17
3407,122,538,6,64.99,2024-06-13
3408,118,518,10,109.99,2025-06-08
3409,159,550,10,94.99,2024-07-25
3410,131,550,3,94.99,2026-02-10
3411,113,524,9,139.99,2026-01-10
3412,115,512,5,74.99,2025-02-23
3413,187,540,12,54.99,2025-08-01
3414,109,502,12,49.99,2025-06-15
3415,200,535,1,89.99,2025-09-06
3416,113,523,3,44.99,2024-03-22
3417,104,503,5,19.99,2024-01-06
3418,119,520,2,59.99,2025-05-19
3419,171,547,10,269.99,2025-12-27
3420,161,526,10,34.99,2026-02-25
3421,103,518,1,109.99,2025-05-20
3422,149,536,3,29.99,2025-07-12
3423,195,540,1,54.99,2026-01-11
3424,183,516,5,94.99,2025-01-10
3425,134,540,8,54.99,2025-05-10
3426,117,527,12,54.99,2025-08-11
3427,184,522,5,169.99,2026-01-23
3428,169,535,6,89.99,2025-12-03
3429,124,540,6,54.99,2025-02-09
3430,137,527,5,54.99,2024-02-03
3431,182,543,8,79.99,2025-05-26
3432,174,534,11,159.99,2024-12-27
3433,132,543,1,79.99,2025-01-27
3434,197,505,1,15.99,2026-03-20
3435,182,524,2,139.99,2025-05-20
3436,197,517,12,29.99,2026-03-14
3437,101,543,3,79.99,2026-01-22
3438,148,537,6,219.99,2024-10-28
3439,130,515,3,84.99,2025-07-01
3440,143,509,12,34.99,2025-03-28
3441,188,548,2,59.99,2025-04-22
3442,168,526,5,34.99,2024-04-03
3443,110,544,3,149.99,2025-02-27
3444,147,515,7,84.99,2025-12-14
3445,158,534,10,159.99,2025-01-04
3446,110,546,11,39.99,2024-03-30
3447,107,515,3,84.99,2025-01-13
3448,129,510,9,44.99,2025-03-07
3449,136,523,5,44.99,2026-03-01
3450,117,543,3,79.99,2024-04-15
3451,104,521,3,79.99,2025-11-12
3452,115,550,9,94.99,2025-01-18
3453,134,513,2,129.99,2024-12-07
3454,154,508,8,199.99,2024-02-19
3455,159,547,1,269.99,2024-11-03
3456,129,508,12,199.99,2025-08-05
3457,160,527,9,54.99,2025-03-10
3458,197,547,6,269.99,2025-06-14
3459,146,520,5,59.99,2025-04-29
3460,125,543,9,79.99,2025-08-02
3461,123,543,3,79.99,2024-09-18
3462,109,527,6,54.99,2025-10-23
3463,139,545,10,109.99,2024-12-30
3464,165,510,6,44.99,2025-10-28
3465,169,513,4,129.99,2024-06-19
3466,165,532,12,74.99,2024-11-26
3467,196,512,11,74.99,2025-07-23
3468,170,502,3,49.99,2025-05-07
3469,164,507,3,89.99,2025-06-25
3470,178,518,4,109.99,2024-09-17
3471,175,527,9,54.99,2024-04-15
3472,124,511,6,54.99,2024-01-25
3473,101,522,3,169.99,2025-05-05
3474,143,522,4,169.99,2025-08-17
3475,152,512,1,74.99,2024-04-08
3476,118,537,6,219.99,2024-04-09
3477,172,538,2,64.99,2025-10-26
3478,104,543,6,79.99,2024-10-26
3479,118,518,2,109.99,2025-07-19
3480,171,541,2,124.99,2024-06-08
3481,178,537,8,219.99,2024-03-25
3482,180,533,10,44.99,2024-06-13
3483,182,528,9,119.99,2024-03-02
3484,147,534,1,159.99,2025-11-22
3485,133,506,1,24.99,2025-11-19
3486,165,516,5,94.99,2024-02-18
3487,114,504,1,39.99,2024-06-23
3488,189,537,11,219.99,2024-11-28
3489,200,507,7,89.99,2024-07-12
3490,199,521,1,79.99,2024-06-10
3491,200,509,10,34.99,2025-11-18
3492,155,515,5,84.99,2025-06-29
3493,190,540,10,54.99,2024-03-08
3494,115,529,10,24.99,2024-07-17
3495,119,537,2,219.99,2024-09-10
3496,181,516,3,94.99,2026-01-17
3497,154,529,3,24.99,2025-10-21
3498,136,501,6,29.99,2026-01-19
3499,118,539,4,189.99,2024-12-28
3500,101,535,7,89.99,2026-03-05
3501,144,528,12,119.99,2024-03-11
3502,103,550,7,94.99,2024-04-21
3503,119,545,4,109.99,2024-12-11
3504,115,524,5,139.99,2025-01-28
3505,170,541,11,124.99,2024-05-24
3506,181,523,3,44.99,2025-07-25
3507,175,514,11,64.99,2025-12-20
3508,169,539,11,189.99,2024-07-02
3509,145,503,12,19.99,2024-07-20
3510,177,514,9,64.99,2025-05-08
3511,166,532,10,74.99,2025-09-04
3512,173,544,2,149.99,2024-07-06
3513,186,523,6,44.99,2024-11-21
3514,135,505,5,15.99,2026-02-13
3515,136,515,6,84.99,2026-03-30
3516,171,539,11,189.99,2026-01-23
3517,155,525,4,249.99,2025-08-12
3518,125,514,3,64.99,2025-02-17
3519,197,521,1,79.99,2025-07-26
3520,186,544,4,149.99,2025-08-06
3521,104,509,8,34.99,2024-10-02
3522,167,505,11,15.99,2025-09-05
3523,160,517,4,29.99,2025-11-14
3524,133,542,7,299.99,2024-05-04
3525,142,506,2,24.99,2024-03-16
3526,139,531,6,99.99,2026-03-29
3527,145,522,12,169.99,2026-02-12
3528,104,506,4,24.99,2024-07-11
3529,181,532,4,74.99,2026-03-09
3530,175,526,4,34.99,2024-04-25
3531,181,510,2,44.99,2025-12-13
3532,105,507,6,89.99,2025-12-12
3533,171,548,3,59.99,2024-04-22
3534,150,509,11,34.99,2025-03-13
3535,151,525,5,249.99,2024-02-19
3536,199,538,12,64.99,2025-08-14
3537,116,516,9,94.99,2025-07-10
3538,177,523,3,44.99,2025-02-11
3539,135,525,10,249.99,2025-03-09
3540,165,533,8,44.99,2025-10-26
3541,145,548,3,59.99,2024-02-14
3542,148,508,7,199.99,2024-06-08
3543,118,538,2,64.99,2025-08-03
3544,148,509,4,34.99,2024-01-18
3545,186,519,10,149.99,2024-12-15
3546,138,530,9,179.99,2025-09-15
3547,185,522,12,169.99,2024-10-28
3548,182,527,4,54.99,2026-02-03
3549,179,522,10,169.99,2024-02-18
3550,188,530,2,179.99,2024-01-18
3551,176,519,2,149.99,2024-10-15
3552,180,510,6,44.99,2025-03-27
3553,186,516,5,94.99,2024-12-11
3554,192,550,3,94.99,2025-12-01
3555,155,530,4,179.99,2025-01-06
3556,108,545,10,109.99,2024-08-23
3557,142,550,3,94.99,2024-05-12
3558,153,544,12,149.99,2024-06-26
3559,184,536,7,29.99,2025-11-24
3560,101,547,10,269.99,2025-03-10
3561,114,548,9,59.99,2026-03-28
3562,180,545,11,109.99,2025-10-28
3563,130,532,12,74.99,2024-06-19
3564,135,538,7,64.99,2024-04-06
3565,134,511,2,54.99,2025-12-11
3566,105,513,1,129.99,2024-04-12
3567,184,528,2,119.99,2026-03-03
3568,184,546,6,39.99,2024-07-01
3569,163,531,12,99.99,2025-08-20
3570,171,525,4,249.99,2025-06-06
3571,145,530,9,179.99,2024-02-15
3572,136,510,12,44.99,2025-10-09
3573,104,528,8,119.99,2024-04-29
3574,120,539,4,189.99,2026-03-04
3575,159,516,10,94.99,2024-10-15
3576,144,527,9,54.99,2025-12-22
3577,114,549,2,179.99,2024-07-24
3578,131,532,3,74.99,2025-02-05
3579,105,547,7,269.99,2025-11-30
3580,159,506,8,24.99,2025-05-15
3581,106,520,6,59.99,2024-08-28
3582,125,517,2,29.99,2024-06-13
3583,138,508,9,199.99,2025-08-17
3584,176,524,5,139.99,2024-02-14
3585,149,544,10,149.99,2025-12-06
3586,179,533,9,44.99,2026-02-19
3587,113,508,1,199.99,2024-12-05
3588,112,530,6,179.99,2024-02-24
3589,168,513,7,129.99,2026-01-17
3590,142,544,10,149.99,2024-07-20
3591,163,520,7,59.99,2024-10-18
3592,122,528,3,119.99,2025-07-11
3593,132,538,5,64.99,2024-11-10
3594,197,526,6,34.99,2026-03-30
3595,163,528,8,119.99,2025-05-27
3596,200,532,2,74.99,2025-01-22
3597,149,507,10,89.99,2025-09-14
3598,136,511,6,54.99,2024-05-01
3599,114,501,1,29.99,2026-01-11
3600,157,516,3,94.99,2024-05-13
3601,152,531,8,99.99,2024-02-05
3602,143,543,3,79.99,2025-06-26
3603,136,525,2,249.99,2026-02-05
3604,114,548,1,59.99,2025-04-14
3605,112,509,1,34.99,2024-11-01
3606,174,504,3,39.99,2024-07-15
3607,103,550,11,94.99,2026-02-26
3608,135,550,8,94.99,2024-04-14
3609,114,523,2,44.99,2025-05-06
3610,178,544,10,149.99,2026-01-09
3611,190,504,8,39.99,2024-10-04
3612,115,508,9,199.99,2025-07-28
3613,120,506,9,24.99,2025-05-30
3614,114,524,10,139.99,2024-01-07
3615,122,543,12,79.99,2024-09-30
3616,112,517,12,29.99,2024-03-19
3617,170,543,2,79.99,2024-01-07
3618,159,525,6,249.99,2024-01-26
3619,124,524,11,139.99,2024-04-30
3620,129,535,7,89.99,2026-02-15
3621,199,523,9,44.99,2025-10-18
3622,167,528,4,119.99,2026-02-25
3623,167,539,3,189.99,2026-01-15
3624,187,505,9,15.99,2025-02-16
3625,182,504,1,39.99,2024-06-04
3626,159,533,12,44.99,2024-01-01
3627,167,549,9,179.99,2026-02-14
3628,184,510,1,44.99,2025-10-05
3629,142,524,4,139.99,2024-12-24
3630,195,523,11,44.99,2025-06-28
3631,186,514,2,64.99,2025-09-22
3632,155,549,2,179.99,2025-08-04
3633,168,530,11,179.99,2024-10-22
3634,182,550,3,94.99,2024-01-26
3635,154,528,10,119.99,2026-02-17
3636,123,531,12,99.99,2024-01-30
3637,128,502,3,49.99,2025-10-02
3638,124,523,7,44.99,2024-08-01
3639,147,514,11,64.99,2025-05-06
3640,161,530,2,179.99,2025-01-10
3641,131,536,11,29.99,2025-07-05
3642,110,540,2,54.99,2025-12-04
3643,161,525,5,249.99,2025-09-11
3644,115,524,9,139.99,2025-02-25
3645,147,549,7,179.99,2025-03-21
3646,152,514,8,64.99,2024-03-24
3647,173,543,2,79.99,2025-08-03
3648,111,512,4,74.99,2025-02-07
3649,189,508,11,199.99,2025-06-04
3650,185,508,9,199.99,2025-10-17
3651,106,548,6,59.99,2024-05-26
3652,132,515,12,84.99,2024-06-23
3653,124,536,4,29.99,2025-08-06
3654,130,549,12,179.99,2025-01-29
3655,133,526,12,34.99,2024-04-13
3656,158,508,2,199.99,2025-04-02
3657,188,513,12,129.99,2026-03-30
3658,185,512,6,74.99,2025-10-29
3659,167,508,5,199.99,2025-09-17
3660,149,524,8,139.99,2025-01-01
3661,118,536,12,29.99,2025-05-24
3662,197,512,5,74.99,2025-05-31
3663,138,502,7,49.99,2024-11-15
3664,171,532,5,74.99,2025-11-13
3665,101,531,1,99.99,2024-05-23
3666,136,515,7,84.99,2025-01-27
3667,199,523,10,44.99,2025-06-17
3668,142,517,12,29.99,2025-11-15
3669,164,525,8,249.99,2026-02-18
3670,153,508,12,199.99,2025-11-27
3671,180,522,12,169.99,2024-05-29
3672,165,533,11,44.99,2025-03-27
3673,107,503,10,19.99,2026-01-19
3674,160,545,10,109.99,2025-10-16
3675,185,547,1,269.99,2024-11-12
3676,146,508,8,199.99,2025-11-25
3677,109,509,9,34.99,2025-04-06
3678,146,513,1,129.99,2025-04-19
3679,134,535,8,89.99,2025-03-24
3680,169,517,2,29.99,2024-05-19
3681,142,542,6,299.99,2024-07-16
3682,139,529,4,24.99,2025-12-29
3683,105,535,7,89.99,2025-03-13
3684,130,536,12,29.99,2025-05-07
3685,148,509,11,34.99,2026-02-13
3686,160,532,8,74.99,2025-06-15
3687,158,515,10,84.99,2025-06-23
3688,155,535,4,89.99,2024-01-15
3689,122,550,12,94.99,2025-05-21
3690,140,534,1,159.99,2025-06-10
3691,157,520,7,59.99,2025-07-22
3692,154,537,2,219.99,2024-08-02
3693,127,507,4,89.99,2024-04-27
3694,117,526,4,34.99,2025-08-04
3695,150,536,9,29.99,2024-05-11
3696,194,538,11,64.99,2024-03-31
3697,117,515,4,84.99,2024-10-31
3698,123,532,9,74.99,2025-12-17
3699,121,543,9,79.99,2024-08-24
3700,122,524,7,139.99,2025-10-08
3701,187,505,5,15.99,2024-04-18
3702,176,534,11,159.99,2025-04-27
3703,147,532,7,74.99,2026-03-17
3704,172,550,9,94.99,2024-03-18
3705,143,549,10,179.99,2025-06-26
3706,134,513,11,129.99,2025-03-22
3707,181,541,4,124.99,2024-11-24
3708,103,524,11,139.99,2025-12-17
3709,178,544,10,149.99,2024-12-03
3710,154,538,2,64.99,2025-11-27
3711,173,509,7,34.99,2025-07-04
3712,194,529,11,24.99,2024-02-11
3713,123,515,9,84.99,2026-01-17
3714,107,530,5,179.99,2025-11-28
3715,110,541,1,124.99,2024-05-24
3716,181,532,6,74.99,2025-06-05
3717,120,531,3,99.99,2025-10-22
3718,185,542,1,299.99,2024-01-15
3719,105,515,11,84.99,2024-05-26
3720,110,521,4,79.99,2024-08-27
3721,177,520,3,59.99,2025-07-21
3722,117,509,5,34.99,2024-04-18
3723,154,512,9,74.99,2025-05-13
3724,192,550,10,94.99,2024-02-24
3725,156,529,6,24.99,2025-03-02
3726,145,524,11,139.99,2024-11-28
3727,187,547,10,269.99,2024-11-12
3728,147,521,8,79.99,2025-03-02
3729,109,517,11,29.99,2025-12-07
3730,119,547,8,269.99,2024-07-06
3731,114,525,9,249.99,2025-12-04
3732,154,547,1,269.99,2025-05-08
3733,192,537,9,219.99,2024-02-05
3734,122,529,11,24.99,2024-03-06
3735,190,512,3,74.99,2025-08-14
3736,133,531,2,99.99,2024-11-30
3737,125,536,3,29.99,2024-10-27
3738,163,538,5,64.99,2025-09-05
3739,149,525,3,249.99,2025-12-13
3740,108,542,4,299.99,2025-09-27
3741,174,524,1,139.99,2026-03-13
3742,102,549,8,179.99,2024-06-30
3743,124,527,4,54.99,2025-06-03
3744,167,518,9,109.99,2025-02-05
3745,105,528,9,119.99,2024-08-30
3746,147,531,9,99.99,2024-07-15
3747,171,550,9,94.99,2024-10-07
3748,157,513,10,129.99,2026-01-22
3749,183,508,7,199.99,2025-09-19
3750,152,501,7,29.99,2024-12-06
3751,195,547,2,269.99,2025-08-16
3752,189,547,8,269.99,2024-10-16
3753,162,537,7,219.99,2026-03-03
3754,114,550,10,94.99,2026-02-08
3755,175,548,8,59.99,2024-09-30
3756,166,511,12,54.99,2024-05-29
3757,167,512,12,74.99,2024-04-05
3758,190,550,3,94.99,2024-05-06
3759,105,543,8,79.99,2025-05-02
